GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJZAE001,AJ1TE001,AJ1TE002,AJ1TE003
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Area/Alaska Native Area (Reservation or Statistical Entity Only) Code,American Indian Area (Off-Reservation Trust Land Only)/Hawaiian Home Land Code,Tribal Subdivision/Remainder Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Micropolitan Statistical Area Code,Combined Statistical Area Code,Metropolitan Division Code,New England City and Town Area Code,Combined New England City and Town Area Code,New England City and Town Area Division Code,Urban Area Code,"Congressional District (2019-2021, 116th Congress) Code",State Legislative District (Upper Chamber) Code,State Legislative District (Lower Chamber) Code,5-Digit ZIP Code Tabulation Area Code,Subminor Civil Division Code,School District (Elementary)/Remainder Code,School District (Secondary)/Remainder Code,School District (Unified)/Remainder Code,Public Use Microdata Sample Area (PUMA) Code,Area Name,Tribal Census Tract Code,Tribal Block Group Code,Median household income in the past 12 months (in 2018 inflation-adjusted dollars),Total,Occupied,Vacant
"G24004300010011","2014-2018",,,"Maryland","24","Washington County","043",,,"001001","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 10.01, Washington County, Maryland",,,67031,262,262,0
"G24004300010012","2014-2018",,,"Maryland","24","Washington County","043",,,"001001","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 10.01, Washington County, Maryland",,,,387,339,48
"G24004300010013","2014-2018",,,"Maryland","24","Washington County","043",,,"001001","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 10.01, Washington County, Maryland",,,61224,1055,1055,0
"G24004300010014","2014-2018",,,"Maryland","24","Washington County","043",,,"001001","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 10.01, Washington County, Maryland",,,20365,582,538,44
"G24004300010021","2014-2018",,,"Maryland","24","Washington County","043",,,"001002","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 10.02, Washington County, Maryland",,,,353,326,27
"G24004300010022","2014-2018",,,"Maryland","24","Washington County","043",,,"001002","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 10.02, Washington County, Maryland",,,74145,807,721,86
"G24004300010023","2014-2018",,,"Maryland","24","Washington County","043",,,"001002","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 10.02, Washington County, Maryland",,,81193,527,489,38
"G24004300101001","2014-2018",,,"Maryland","24","Washington County","043",,,"010100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 101, Washington County, Maryland",,,57857,603,402,201
"G24004300102001","2014-2018",,,"Maryland","24","Washington County","043",,,"010200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 102, Washington County, Maryland",,,63750,518,469,49
"G24004300102002","2014-2018",,,"Maryland","24","Washington County","043",,,"010200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 102, Washington County, Maryland",,,101389,288,288,0
"G24004300102003","2014-2018",,,"Maryland","24","Washington County","043",,,"010200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 102, Washington County, Maryland",,,75294,417,366,51
"G24004300102004","2014-2018",,,"Maryland","24","Washington County","043",,,"010200","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 102, Washington County, Maryland",,,88333,560,462,98
"G24004300103001","2014-2018",,,"Maryland","24","Washington County","043",,,"010300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 103, Washington County, Maryland",,,57155,546,546,0
"G24004300103002","2014-2018",,,"Maryland","24","Washington County","043",,,"010300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 103, Washington County, Maryland",,,72697,1163,1163,0
"G24004300103003","2014-2018",,,"Maryland","24","Washington County","043",,,"010300","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 103, Washington County, Maryland",,,77254,1433,1343,90
"G24004300104001","2014-2018",,,"Maryland","24","Washington County","043",,,"010400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 104, Washington County, Maryland",,,77115,547,502,45
"G24004300104002","2014-2018",,,"Maryland","24","Washington County","043",,,"010400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 104, Washington County, Maryland",,,61071,898,672,226
"G24004300104003","2014-2018",,,"Maryland","24","Washington County","043",,,"010400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 104, Washington County, Maryland",,,76518,932,932,0
"G24004300104004","2014-2018",,,"Maryland","24","Washington County","043",,,"010400","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 104, Washington County, Maryland",,,51339,850,834,16
"G24004300105001","2014-2018",,,"Maryland","24","Washington County","043",,,"010500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 105, Washington County, Maryland",,,61369,543,543,0
"G24004300105002","2014-2018",,,"Maryland","24","Washington County","043",,,"010500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 105, Washington County, Maryland",,,57422,297,297,0
"G24004300105003","2014-2018",,,"Maryland","24","Washington County","043",,,"010500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 105, Washington County, Maryland",,,56875,1085,976,109
"G24004300105004","2014-2018",,,"Maryland","24","Washington County","043",,,"010500","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 105, Washington County, Maryland",,,41324,580,580,0
"G24004300106001","2014-2018",,,"Maryland","24","Washington County","043",,,"010600","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 106, Washington County, Maryland",,,60795,1121,997,124
"G24004300106002","2014-2018",,,"Maryland","24","Washington County","043",,,"010600","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 106, Washington County, Maryland",,,58021,313,271,42
"G24004300106003","2014-2018",,,"Maryland","24","Washington County","043",,,"010600","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 106, Washington County, Maryland",,,49079,338,338,0
"G24004300106004","2014-2018",,,"Maryland","24","Washington County","043",,,"010600","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 106, Washington County, Maryland",,,73224,359,333,26
"G24004300107001","2014-2018",,,"Maryland","24","Washington County","043",,,"010700","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 107, Washington County, Maryland",,,53810,333,264,69
"G24004300107002","2014-2018",,,"Maryland","24","Washington County","043",,,"010700","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 107, Washington County, Maryland",,,45651,943,805,138
"G24004300107003","2014-2018",,,"Maryland","24","Washington County","043",,,"010700","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 107, Washington County, Maryland",,,48558,367,315,52
"G24004300108011","2014-2018",,,"Maryland","24","Washington County","043",,,"010801","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 108.01, Washington County, Maryland",,,45757,785,735,50
"G24004300108012","2014-2018",,,"Maryland","24","Washington County","043",,,"010801","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 108.01, Washington County, Maryland",,,78730,1238,1137,101
"G24004300108021","2014-2018",,,"Maryland","24","Washington County","043",,,"010802","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 108.02, Washington County, Maryland",,,42727,893,844,49
"G24004300108022","2014-2018",,,"Maryland","24","Washington County","043",,,"010802","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 108.02, Washington County, Maryland",,,99148,365,333,32
"G24004300109001","2014-2018",,,"Maryland","24","Washington County","043",,,"010900","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 109, Washington County, Maryland",,,93750,1176,1105,71
"G24004300109002","2014-2018",,,"Maryland","24","Washington County","043",,,"010900","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 109, Washington County, Maryland",,,72689,613,613,0
"G24004300109003","2014-2018",,,"Maryland","24","Washington County","043",,,"010900","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 109, Washington County, Maryland",,,75323,881,603,278
"G24004300109004","2014-2018",,,"Maryland","24","Washington County","043",,,"010900","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 109, Washington County, Maryland",,,77825,787,787,0
"G24004300110001","2014-2018",,,"Maryland","24","Washington County","043",,,"011000","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 110, Washington County, Maryland",,,,0,0,0
"G24004300110002","2014-2018",,,"Maryland","24","Washington County","043",,,"011000","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 110, Washington County, Maryland",,,,0,0,0
"G24004300110003","2014-2018",,,"Maryland","24","Washington County","043",,,"011000","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 110, Washington County, Maryland",,,,0,0,0
"G24004300111001","2014-2018",,,"Maryland","24","Washington County","043",,,"011100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 111, Washington County, Maryland",,,46563,640,599,41
"G24004300111002","2014-2018",,,"Maryland","24","Washington County","043",,,"011100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 111, Washington County, Maryland",,,49556,968,927,41
"G24004300111003","2014-2018",,,"Maryland","24","Washington County","043",,,"011100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 111, Washington County, Maryland",,,38542,555,480,75
"G24004300111004","2014-2018",,,"Maryland","24","Washington County","043",,,"011100","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 111, Washington County, Maryland",,,90208,709,673,36
"G24004300112011","2014-2018",,,"Maryland","24","Washington County","043",,,"011201","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 112.01, Washington County, Maryland",,,48281,1471,1380,91
"G24004300112012","2014-2018",,,"Maryland","24","Washington County","043",,,"011201","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 112.01, Washington County, Maryland",,,61221,538,493,45
"G24004300112013","2014-2018",,,"Maryland","24","Washington County","043",,,"011201","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 112.01, Washington County, Maryland",,,59333,712,712,0
"G24004300112014","2014-2018",,,"Maryland","24","Washington County","043",,,"011201","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 112.01, Washington County, Maryland",,,76000,1259,1212,47
"G24004300112021","2014-2018",,,"Maryland","24","Washington County","043",,,"011202","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 112.02, Washington County, Maryland",,,44250,1035,900,135
"G24004300112022","2014-2018",,,"Maryland","24","Washington County","043",,,"011202","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 112.02, Washington County, Maryland",,,66016,335,335,0
"G24004300112023","2014-2018",,,"Maryland","24","Washington County","043",,,"011202","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 112.02, Washington County, Maryland",,,82917,384,384,0
"G24004300113011","2014-2018",,,"Maryland","24","Washington County","043",,,"011301","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 113.01, Washington County, Maryland",,,75750,478,463,15
"G24004300113012","2014-2018",,,"Maryland","24","Washington County","043",,,"011301","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 113.01, Washington County, Maryland",,,78864,258,218,40
"G24004300113013","2014-2018",,,"Maryland","24","Washington County","043",,,"011301","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 113.01, Washington County, Maryland",,,86761,1169,1101,68
"G24004300113021","2014-2018",,,"Maryland","24","Washington County","043",,,"011302","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 113.02, Washington County, Maryland",,,102500,634,568,66
"G24004300113022","2014-2018",,,"Maryland","24","Washington County","043",,,"011302","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 113.02, Washington County, Maryland",,,100119,494,418,76
"G24004300113023","2014-2018",,,"Maryland","24","Washington County","043",,,"011302","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 113.02, Washington County, Maryland",,,122500,436,426,10
"G24004300114001","2014-2018",,,"Maryland","24","Washington County","043",,,"011400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 114, Washington County, Maryland",,,71771,1068,957,111
"G24004300114002","2014-2018",,,"Maryland","24","Washington County","043",,,"011400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 114, Washington County, Maryland",,,39161,805,805,0
"G24004300114003","2014-2018",,,"Maryland","24","Washington County","043",,,"011400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 114, Washington County, Maryland",,,91972,533,483,50
"G24004300115001","2014-2018",,,"Maryland","24","Washington County","043",,,"011500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 115, Washington County, Maryland",,,114167,971,898,73
"G24004300115002","2014-2018",,,"Maryland","24","Washington County","043",,,"011500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 115, Washington County, Maryland",,,88438,1027,1027,0
"G24004300115003","2014-2018",,,"Maryland","24","Washington County","043",,,"011500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 115, Washington County, Maryland",,,68990,843,741,102
"G24004300115004","2014-2018",,,"Maryland","24","Washington County","043",,,"011500","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 115, Washington County, Maryland",,,49464,280,266,14
"G24004300116001","2014-2018",,,"Maryland","24","Washington County","043",,,"011600","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 116, Washington County, Maryland",,,79167,936,864,72
"G24004300116002","2014-2018",,,"Maryland","24","Washington County","043",,,"011600","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 116, Washington County, Maryland",,,73269,318,246,72
"G24004500001001","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 1, Wicomico County, Maryland",,,46667,284,284,0
"G24004500001002","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 1, Wicomico County, Maryland",,,35388,846,746,100
"G24004500001003","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 1, Wicomico County, Maryland",,,30375,287,277,10
"G24004500001004","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000100","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 1, Wicomico County, Maryland",,,43977,247,239,8
"G24004500001005","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000100","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 1, Wicomico County, Maryland",,,37813,590,526,64
"G24004500002001","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 2, Wicomico County, Maryland",,,68106,466,414,52
"G24004500002002","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 2, Wicomico County, Maryland",,,47841,432,367,65
"G24004500003001","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 3, Wicomico County, Maryland",,,28250,296,235,61
"G24004500003002","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 3, Wicomico County, Maryland",,,26836,324,287,37
"G24004500004001","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000400","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 4, Wicomico County, Maryland",,,62235,422,295,127
"G24004500004002","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000400","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 4, Wicomico County, Maryland",,,,350,246,104
"G24004500004003","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000400","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 4, Wicomico County, Maryland",,,64219,686,613,73
"G24004500004004","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000400","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 4, Wicomico County, Maryland",,,35938,492,414,78
"G24004500005001","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 5, Wicomico County, Maryland",,,62556,297,223,74
"G24004500005002","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 5, Wicomico County, Maryland",,,30144,581,497,84
"G24004500005003","2014-2018",,,"Maryland","24","Wicomico County","045",,,"000500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 5, Wicomico County, Maryland",,,38393,353,308,45
"G24004500101011","2014-2018",,,"Maryland","24","Wicomico County","045",,,"010101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 101.01, Wicomico County, Maryland",,,42348,452,452,0
"G24004500101012","2014-2018",,,"Maryland","24","Wicomico County","045",,,"010101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 101.01, Wicomico County, Maryland",,,48018,545,545,0
"G24004500101013","2014-2018",,,"Maryland","24","Wicomico County","045",,,"010101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 101.01, Wicomico County, Maryland",,,88500,594,594,0
"G24004500101014","2014-2018",,,"Maryland","24","Wicomico County","045",,,"010101","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 101.01, Wicomico County, Maryland",,,,294,294,0
"G24004500101015","2014-2018",,,"Maryland","24","Wicomico County","045",,,"010101","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 101.01, Wicomico County, Maryland",,,49219,634,490,144
"G24004500101021","2014-2018",,,"Maryland","24","Wicomico County","045",,,"010102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 101.02, Wicomico County, Maryland",,,50085,1158,1045,113
"G24004500101022","2014-2018",,,"Maryland","24","Wicomico County","045",,,"010102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 101.02, Wicomico County, Maryland",,,68581,451,420,31
"G24004500102001","2014-2018",,,"Maryland","24","Wicomico County","045",,,"010200","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 102, Wicomico County, Maryland",,,58438,727,637,90
"G24004500102002","2014-2018",,,"Maryland","24","Wicomico County","045",,,"010200","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 102, Wicomico County, Maryland",,,44693,382,348,34
"G24004500102003","2014-2018",,,"Maryland","24","Wicomico County","045",,,"010200","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 102, Wicomico County, Maryland",,,29177,827,727,100
